strain_entity_id,canonical_genome_path,total_bp_x,contigs,largest_contig_bp_x,skani_compatible,exclusion_reason,learned_nearclone_block,raw_nearclone_block,FINAL_nearclone_99_5_block,learned_lineage95_block,raw_lineage95_block,FINAL_lineage_95_block,source_genome_path,normalized_genome_path,n_contigs,total_bp_y,largest_contig_bp_y,normalization_status,parse_status,n_genes,n_contigs_with_genes,partial_genes,internal_stop_proteins,coordinate_length_mismatches,median_protein_length_aa,partial_gene_fraction,gene_call_qc,global_gene_count_extreme,stage02_1_decision
STRAIN_000803,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000803.fa.gz,3482523,9,3101304,True,,LNC_0446,RNC_0427,NC_0427,LANI95_0001,RANI95_0001,ANI95_0001,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000803.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000803.fna.gz,9,3482523,3101304,PASS,PASS,3438,9,10,0,0,240.0,0.0029086678301337,PASS,False,KEEP
STRAIN_000804,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000804.fa.gz,3415213,519,170426,True,,LNC_0447,RNC_0428,NC_0428,LANI95_0004,RANI95_0004,ANI95_0004,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000804.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000804.fna.gz,519,3415213,170426,PASS,PASS,3635,486,529,0,0,219.0,0.1455295735900962,PASS,False,KEEP
STRAIN_000805,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000805.fa.gz,1853948,1,1853948,True,,LNC_0448,RNC_0429,NC_0429,LANI95_0007,RANI95_0007,ANI95_0007,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000805.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000805.fna.gz,1,1853948,1853948,PASS,PASS,1976,1,0,0,0,217.0,0.0,PASS,False,KEEP
STRAIN_000806,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000806.fa.gz,2342780,48,423721,True,,LNC_0050,RNC_0047,NC_0047,LANI95_0002,RANI95_0002,ANI95_0002,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000806.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000806.fna.gz,48,2342780,423721,PASS,PASS,1929,45,23,0,0,308.0,0.0119232763089683,PASS,False,KEEP
STRAIN_000807,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000807.fa.gz,3151087,2,3102336,True,,LNC_0026,RNC_0026,NC_0026,LANI95_0004,RANI95_0004,ANI95_0004,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000807.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000807.fna.gz,2,3151087,3102336,PASS,PASS,3011,2,3,0,0,258.0,0.0009963467286615,PASS,False,KEEP
STRAIN_000808,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000808.fa.gz,2391204,3,2247329,True,,LNC_0449,RNC_0430,NC_0430,LANI95_0006,RANI95_0006,ANI95_0006,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000808.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000808.fna.gz,3,2391204,2247329,PASS,PASS,2299,3,3,0,0,244.0,0.0013049151805132,PASS,False,KEEP
STRAIN_000809,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000809.fa.gz,2030963,1,2030963,True,,LNC_0001,RNC_0002,NC_0002,LANI95_0010,RANI95_0010,ANI95_0010,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000809.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000809.fna.gz,1,2030963,2030963,PASS,PASS,1901,1,1,0,0,270.0,0.0005260389268805,PASS,False,KEEP
STRAIN_000810,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000810.fa.gz,2233760,1,2233760,True,,LNC_0035,RNC_0036,NC_0036,LANI95_0005,RANI95_0005,ANI95_0005,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000810.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000810.fna.gz,1,2233760,2233760,PASS,PASS,2209,1,2,0,0,257.0,0.0009053870529651,PASS,False,KEEP
STRAIN_000811,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000811.fa.gz,1862668,3,1854857,True,,LNC_0052,RNC_0007,NC_0007,LANI95_0007,RANI95_0007,ANI95_0007,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000811.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000811.fna.gz,3,1862668,1854857,PASS,PASS,1956,3,2,0,0,225.5,0.0010224948875255,PASS,False,KEEP
STRAIN_000812,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000812.fa.gz,2336700,2,2330951,True,,LNC_0085,RNC_0080,NC_0080,LANI95_0012,RANI95_0012,ANI95_0012,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000812.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000812.fna.gz,2,2336700,2330951,PASS,PASS,1948,2,3,0,0,299.5,0.0015400410677618,PASS,False,KEEP
STRAIN_000813,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000813.fa.gz,1991969,1,1991969,True,,LNC_0001,RNC_0002,NC_0002,LANI95_0010,RANI95_0010,ANI95_0010,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000813.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000813.fna.gz,1,1991969,1991969,PASS,PASS,1862,1,1,0,0,271.0,0.0005370569280343,PASS,False,KEEP
STRAIN_000814,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000814.fa.gz,2968535,4,2937601,True,,LNC_0004,RNC_0005,NC_0005,LANI95_0003,RANI95_0003,ANI95_0003,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000814.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000814.fna.gz,4,2968535,2937601,PASS,PASS,2754,4,5,0,0,264.0,0.0018155410312273,PASS,False,KEEP
STRAIN_000815,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000815.fa.gz,2757833,1,2757833,True,,LNC_0048,RNC_0045,NC_0045,LANI95_0002,RANI95_0002,ANI95_0002,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000815.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000815.fna.gz,1,2757833,2757833,PASS,PASS,2447,1,1,0,0,284.0,0.0004086636697997,PASS,False,KEEP
STRAIN_000816,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000816.fa.gz,3143541,2,3076746,True,,LNC_0012,RNC_0013,NC_0013,LANI95_0004,RANI95_0004,ANI95_0004,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000816.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000816.fna.gz,2,3143541,3076746,PASS,PASS,3089,2,2,0,0,253.0,0.0006474587245063,PASS,False,KEEP
STRAIN_000817,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000817.fa.gz,3197263,1,3197263,True,,LNC_0019,RNC_0001,NC_0001,LANI95_0001,RANI95_0001,ANI95_0001,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000817.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000817.fna.gz,1,3197263,3197263,PASS,PASS,3004,1,0,0,0,256.0,0.0,PASS,False,KEEP
STRAIN_000818,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000818.fa.gz,3144152,168,161575,True,,LNC_0450,RNC_0431,NC_0431,LANI95_0001,RANI95_0001,ANI95_0001,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000818.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000818.fna.gz,168,3144152,161575,PASS,PASS,3109,160,95,0,0,243.0,0.0305564490189771,PASS,False,KEEP
STRAIN_000819,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000819.fa.gz,1869019,117,147547,True,,LNC_0451,RNC_0007,NC_0007,LANI95_0007,RANI95_0007,ANI95_0007,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000819.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000819.fna.gz,117,1869019,147547,PASS,PASS,2031,109,91,0,0,217.0,0.0448055145248646,PASS,False,KEEP
STRAIN_000820,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000820.fa.gz,2556337,174,279119,True,,LNC_0452,RNC_0432,NC_0432,LANI95_0008,RANI95_0008,ANI95_0008,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000820.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000820.fna.gz,174,2556337,279119,PASS,PASS,2612,161,167,0,0,236.0,0.0639356814701378,PASS,False,KEEP
STRAIN_000821,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000821.fa.gz,3434047,10,3121955,True,,LNC_0453,RNC_0433,NC_0433,LANI95_0004,RANI95_0004,ANI95_0004,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000821.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000821.fna.gz,10,3434047,3121955,PASS,PASS,3335,10,12,0,0,252.0,0.0035982008995502,PASS,False,KEEP
STRAIN_000822,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000822.fa.gz,2081372,251,138409,True,,LNC_0454,RNC_0434,NC_0434,LANI95_0005,RANI95_0005,ANI95_0005,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000822.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000822.fna.gz,251,2081372,138409,PASS,PASS,2172,226,173,0,0,234.0,0.0796500920810313,PASS,False,KEEP
STRAIN_000823,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000823.fa.gz,1766718,105,147024,True,,LNC_0455,RNC_0007,NC_0007,LANI95_0007,RANI95_0007,ANI95_0007,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000823.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000823.fna.gz,105,1766718,147024,PASS,PASS,1908,102,82,0,0,218.5,0.0429769392033543,PASS,False,KEEP
STRAIN_000824,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000824.fa.gz,1723696,97,146487,True,,LNC_0456,RNC_0435,NC_0435,LANI95_0007,RANI95_0007,ANI95_0007,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000824.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000824.fna.gz,97,1723696,146487,PASS,PASS,1866,92,80,0,0,219.0,0.0428724544480171,PASS,False,KEEP
STRAIN_000825,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000825.fa.gz,2852802,71,328593,True,,LNC_0013,RNC_0014,NC_0014,LANI95_0003,RANI95_0003,ANI95_0003,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000825.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000825.fna.gz,71,2852802,328593,PASS,PASS,2672,67,52,0,0,264.5,0.0194610778443113,PASS,False,KEEP
STRAIN_000826,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000826.fa.gz,2830936,71,228179,True,,LNC_0457,RNC_0436,NC_0436,LANI95_0003,RANI95_0003,ANI95_0003,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000826.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000826.fna.gz,71,2830936,228179,PASS,PASS,2652,68,37,0,0,262.5,0.0139517345399698,PASS,False,KEEP
STRAIN_000827,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000827.fa.gz,2945074,63,197864,True,,LNC_0004,RNC_0005,NC_0005,LANI95_0003,RANI95_0003,ANI95_0003,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000827.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000827.fna.gz,63,2945074,197864,PASS,PASS,2764,60,44,0,0,265.0,0.0159189580318379,PASS,False,KEEP
STRAIN_000828,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000828.fa.gz,3494572,102,369072,True,,LNC_0003,RNC_0003,NC_0003,LANI95_0001,RANI95_0001,ANI95_0001,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000828.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000828.fna.gz,102,3494572,369072,PASS,PASS,3397,89,68,0,0,248.0,0.0200176626435089,PASS,False,KEEP
STRAIN_000829,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000829.fa.gz,3298267,275,195260,True,,LNC_0015,RNC_0017,NC_0017,LANI95_0001,RANI95_0001,ANI95_0001,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000829.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000829.fna.gz,275,3298267,195260,PASS,PASS,3281,262,252,0,0,240.0,0.0768058518744285,PASS,False,KEEP
STRAIN_000830,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000830.fa.gz,3218072,65,371799,True,,LNC_0003,RNC_0003,NC_0003,LANI95_0001,RANI95_0001,ANI95_0001,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000830.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000830.fna.gz,65,3218072,371799,PASS,PASS,3032,56,33,0,0,258.5,0.0108839050131926,PASS,False,KEEP
STRAIN_000831,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000831.fa.gz,3100037,207,169880,True,,LNC_0026,RNC_0026,NC_0026,LANI95_0004,RANI95_0004,ANI95_0004,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000831.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000831.fna.gz,207,3100037,169880,PASS,PASS,3050,202,177,0,0,247.0,0.0580327868852459,PASS,False,KEEP
STRAIN_000832,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000832.fa.gz,2492570,437,43424,True,,LNC_0061,RNC_0056,NC_0056,LANI95_0004,RANI95_0004,ANI95_0004,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000832.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000832.fna.gz,437,2492570,43424,PASS,PASS,2698,426,287,0,0,217.0,0.1063750926612305,PASS,False,KEEP
STRAIN_000833,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000833.fa.gz,1887399,333,65112,True,,LNC_0458,RNC_0437,NC_0437,LANI95_0005,RANI95_0005,ANI95_0005,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000833.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000833.fna.gz,333,1887399,65112,PASS,PASS,1970,295,219,0,0,236.5,0.1111675126903553,PASS,False,KEEP
STRAIN_000834,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000834.fa.gz,2735779,277,156455,True,,LNC_0088,RNC_0083,NC_0083,LANI95_0009,RANI95_0009,ANI95_0009,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000834.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000834.fna.gz,277,2735779,156455,PASS,PASS,2892,259,230,0,0,229.5,0.0795297372060857,PASS,False,KEEP
STRAIN_000835,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000835.fa.gz,1954162,37,671585,True,,LNC_0001,RNC_0002,NC_0002,LANI95_0010,RANI95_0010,ANI95_0010,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000835.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000835.fna.gz,37,1954162,671585,PASS,PASS,1902,34,27,0,0,262.0,0.0141955835962145,PASS,False,KEEP
STRAIN_000836,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000836.fa.gz,1968036,568,58967,True,,LNC_0001,RNC_0002,NC_0002,LANI95_0010,RANI95_0010,ANI95_0010,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000836.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000836.fna.gz,568,1968036,58967,PASS,PASS,2371,562,867,0,0,209.0,0.3656684943061999,WARN:HIGH_PARTIAL_GENE_FRACTION,False,KEEP_PENDING_QC_REVIEW
STRAIN_000837,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000837.fa.gz,2003055,49,388529,True,,LNC_0001,RNC_0002,NC_0002,LANI95_0010,RANI95_0010,ANI95_0010,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000837.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000837.fna.gz,49,2003055,388529,PASS,PASS,1920,45,38,0,0,266.0,0.0197916666666666,PASS,False,KEEP
STRAIN_000838,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000838.fa.gz,2974503,17,1078729,True,,LNC_0015,RNC_0017,NC_0017,LANI95_0001,RANI95_0001,ANI95_0001,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000838.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000838.fna.gz,17,2974503,1078729,PASS,PASS,2818,16,3,0,0,260.0,0.0010645848119233,PASS,False,KEEP
STRAIN_000839,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000839.fa.gz,3214847,1,3214847,True,,LNC_0459,RNC_0438,NC_0438,LANI95_0004,RANI95_0004,ANI95_0004,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000839.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000839.fna.gz,1,3214847,3214847,PASS,PASS,3108,1,1,0,0,255.0,0.0003217503217503,PASS,False,KEEP
STRAIN_000840,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000840.fa.gz,1897009,1,1897009,True,,LNC_0460,RNC_0439,NC_0439,LANI95_0007,RANI95_0007,ANI95_0007,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000840.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000840.fna.gz,1,1897009,1897009,PASS,PASS,1997,1,1,0,0,226.0,0.00050075112669,PASS,False,KEEP
STRAIN_000841,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000841.fa.gz,3479648,7,3264284,True,,LNC_0003,RNC_0003,NC_0003,LANI95_0001,RANI95_0001,ANI95_0001,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000841.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000841.fna.gz,7,3479648,3264284,PASS,PASS,3282,7,7,0,0,256.0,0.002132845825716,PASS,False,KEEP
STRAIN_000842,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000842.fa.gz,3258084,119,213043,True,,LNC_0007,RNC_0006,NC_0006,LANI95_0001,RANI95_0001,ANI95_0001,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000842.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000842.fna.gz,119,3258084,213043,PASS,PASS,3209,118,108,0,0,245.0,0.0336553443440324,PASS,False,KEEP
STRAIN_000843,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000843.fa.gz,3215766,152,132491,True,,LNC_0008,RNC_0009,NC_0009,LANI95_0001,RANI95_0001,ANI95_0001,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000843.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000843.fna.gz,152,3215766,132491,PASS,PASS,3127,148,193,0,0,249.0,0.0617204988807163,PASS,False,KEEP
STRAIN_000844,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000844.fa.gz,3316920,80,736591,True,,LNC_0008,RNC_0009,NC_0009,LANI95_0001,RANI95_0001,ANI95_0001,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000844.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000844.fna.gz,80,3316920,736591,PASS,PASS,3242,77,85,0,0,245.0,0.0262183837137569,PASS,False,KEEP
STRAIN_000845,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000845.fa.gz,2236819,9,854710,True,,LNC_0461,RNC_0440,NC_0440,LANI95_0013,RANI95_0013,ANI95_0013,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000845.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000845.fna.gz,9,2236819,854710,PASS,PASS,1797,7,6,0,0,294.0,0.003338898163606,PASS,False,KEEP
STRAIN_000846,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000846.fa.gz,3324561,3,3257538,True,,LNC_0005,RNC_0001,NC_0001,LANI95_0001,RANI95_0001,ANI95_0001,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000846.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000846.fna.gz,3,3324561,3257538,PASS,PASS,3106,3,5,0,0,260.0,0.0016097875080489,PASS,False,KEEP
STRAIN_000847,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000847.fa.gz,3133640,176,236370,True,,LNC_0026,RNC_0026,NC_0026,LANI95_0004,RANI95_0004,ANI95_0004,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000847.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000847.fna.gz,176,3133640,236370,PASS,PASS,3124,164,168,0,0,244.0,0.0537772087067861,PASS,False,KEEP
STRAIN_000848,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000848.fa.gz,3195259,8,2992100,True,,LNC_0105,RNC_0100,NC_0100,LANI95_0001,RANI95_0001,ANI95_0001,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000848.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000848.fna.gz,8,3195259,2992100,PASS,PASS,3072,8,8,0,0,251.0,0.0026041666666666,PASS,False,KEEP
STRAIN_000849,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000849.fa.gz,3304210,1,3304210,True,,LNC_0033,RNC_0001,NC_0001,LANI95_0001,RANI95_0001,ANI95_0001,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000849.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000849.fna.gz,1,3304210,3304210,PASS,PASS,3079,1,1,0,0,261.0,0.0003247807729782,PASS,False,KEEP
STRAIN_000850,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000850.fa.gz,3577013,84,296122,True,,LNC_0040,RNC_0038,NC_0038,LANI95_0001,RANI95_0001,ANI95_0001,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000850.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000850.fna.gz,84,3577013,296122,PASS,PASS,3438,83,85,0,0,252.0,0.0247236765561372,PASS,False,KEEP
STRAIN_000851,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000851.fa.gz,2242707,37,362328,True,,LNC_0462,RNC_0441,NC_0441,LANI95_0016,RANI95_0016,ANI95_0016,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000851.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000851.fna.gz,37,2242707,362328,PASS,PASS,1814,36,24,0,0,310.0,0.0132304299889746,PASS,False,KEEP
STRAIN_000852,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000852.fa.gz,1964219,18,676432,True,,LNC_0001,RNC_0002,NC_0002,LANI95_0010,RANI95_0010,ANI95_0010,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000852.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000852.fna.gz,18,1964219,676432,PASS,PASS,1856,18,6,0,0,271.0,0.0032327586206896,PASS,False,KEEP
STRAIN_000853,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000853.fa.gz,3218894,145,625427,True,,LNC_0463,RNC_0442,NC_0442,LANI95_0004,RANI95_0004,ANI95_0004,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000853.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000853.fna.gz,145,3218894,625427,PASS,PASS,3193,144,90,0,0,244.0,0.0281866583150642,PASS,False,KEEP
STRAIN_000854,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000854.fa.gz,3311055,29,638835,True,,LNC_0005,RNC_0001,NC_0001,LANI95_0001,RANI95_0001,ANI95_0001,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000854.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000854.fna.gz,29,3311055,638835,PASS,PASS,3130,29,25,0,0,256.0,0.0079872204472843,PASS,False,KEEP
STRAIN_000855,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000855.fa.gz,2910708,60,712425,True,,LNC_0017,RNC_0019,NC_0019,LANI95_0003,RANI95_0003,ANI95_0003,/root/autodl-tmp/axw/01_ani_foundation/canonical_genomes/STRAIN_000855.fa.gz,/root/autodl-tmp/axw/02_gene_order/01_normalized_genomes/STRAIN_000855.fna.gz,60,2910708,712425,PASS,PASS,2722,45,33,0,0,262.0,0.0121234386480529,PASS,False,KEEP
